datetime,elapsed_sec,pressure_bar,temperature_c
2/10/19 07:15,1972800,1.376,34.532
2/10/19 07:30,1973700,1.376,34.58
2/10/19 07:45,1974600,1.376,34.532
2/10/19 08:00,1975500,1.376,34.532
2/10/19 08:15,1976400,1.376,34.532
2/10/19 08:30,1977300,1.376,34.532
2/10/19 08:45,1978200,1.376,34.532
2/10/19 09:00,1979100,1.376,34.532
2/10/19 09:15,1980000,1.376,34.532
2/10/19 09:30,1980900,1.376,34.532
2/10/19 09:45,1981800,1.377,34.532
2/10/19 10:00,1982700,1.377,34.532
2/10/19 10:15,1983600,1.376,34.532
2/10/19 10:30,1984500,1.376,34.532
2/10/19 10:45,1985400,1.376,34.532
2/10/19 11:00,1986300,1.376,34.532
2/10/19 11:15,1987200,1.376,34.58
2/10/19 11:30,1988100,1.376,34.532
2/10/19 11:45,1989000,1.375,34.532
2/10/19 12:00,1989900,1.375,34.532
2/10/19 12:15,1990800,1.374,34.532
2/10/19 12:30,1991700,1.375,34.532
2/10/19 12:45,1992600,1.375,34.532
2/10/19 13:00,1993500,1.374,34.532
2/10/19 13:15,1994400,1.374,34.532
2/10/19 13:30,1995300,1.374,34.532
2/10/19 13:45,1996200,1.373,34.532
2/10/19 14:00,1997100,1.373,34.532
2/10/19 14:15,1998000,1.373,34.532
2/10/19 14:30,1998900,1.373,34.532
2/10/19 14:45,1999800,1.373,34.532
2/10/19 15:00,2000700,1.373,34.532
2/10/19 15:15,2001600,1.373,34.532
2/10/19 15:30,2002500,1.373,34.532
2/10/19 15:45,2003400,1.373,34.532
2/10/19 16:00,2004300,1.373,34.532
2/10/19 16:15,2005200,1.373,34.532
2/10/19 16:30,2006100,1.373,34.58
2/10/19 16:45,2007000,1.373,34.58
2/10/19 17:00,2007900,1.373,34.532
2/10/19 17:15,2008800,1.373,34.532
2/10/19 17:30,2009700,1.373,34.532
2/10/19 17:45,2010600,1.374,34.532
2/10/19 18:00,2011500,1.373,34.532
2/10/19 18:15,2012400,1.374,34.58
2/10/19 18:30,2013300,1.374,34.532
2/10/19 18:45,2014200,1.374,34.532
2/10/19 19:00,2015100,1.374,34.532
2/10/19 19:15,2016000,1.374,34.532
2/10/19 19:30,2016900,1.374,34.532
2/10/19 19:45,2017800,1.374,34.532
2/10/19 20:00,2018700,1.374,34.532
2/10/19 20:15,2019600,1.374,34.532
2/10/19 20:30,2020500,1.374,34.532
2/10/19 20:45,2021400,1.375,34.532
2/10/19 21:00,2022300,1.375,34.532
2/10/19 21:15,2023200,1.375,34.532
2/10/19 21:30,2024100,1.374,34.532
2/10/19 21:45,2025000,1.374,34.532
2/10/19 22:00,2025900,1.374,34.532
2/10/19 22:15,2026800,1.375,34.532
2/10/19 22:30,2027700,1.375,34.532
2/10/19 22:45,2028600,1.375,34.532
2/10/19 23:00,2029500,1.374,34.532
2/10/19 23:15,2030400,1.374,34.532
2/10/19 23:30,2031300,1.374,34.532
2/10/19 23:45,2032200,1.374,34.58
2/11/19 00:00,2033100,1.375,34.532
2/11/19 00:15,2034000,1.374,34.532
2/11/19 00:30,2034900,1.374,34.532
2/11/19 00:45,2035800,1.373,34.532
2/11/19 01:00,2036700,1.374,34.58
2/11/19 01:15,2037600,1.374,34.532
2/11/19 01:30,2038500,1.374,34.532
2/11/19 01:45,2039400,1.374,34.532
2/11/19 02:00,2040300,1.373,34.532
2/11/19 02:15,2041200,1.373,34.58
2/11/19 02:30,2042100,1.373,34.532
2/11/19 02:45,2043000,1.373,34.532
2/11/19 03:00,2043900,1.373,34.532
2/11/19 03:15,2044800,1.373,34.532
2/11/19 03:30,2045700,1.373,34.532
2/11/19 03:45,2046600,1.373,34.532
2/11/19 04:00,2047500,1.373,34.532
2/11/19 04:15,2048400,1.373,34.532
2/11/19 04:30,2049300,1.373,34.532
2/11/19 04:45,2050200,1.373,34.532
2/11/19 05:00,2051100,1.373,34.532
2/11/19 05:15,2052000,1.373,34.58
2/11/19 05:30,2052900,1.373,34.532
2/11/19 05:45,2053800,1.373,34.532
2/11/19 06:00,2054700,1.374,34.532
2/11/19 06:15,2055600,1.374,34.532
2/11/19 06:30,2056500,1.374,34.532
2/11/19 06:45,2057400,1.374,34.532
2/11/19 07:00,2058300,1.374,34.532
2/11/19 07:15,2059200,1.374,34.532
2/11/19 07:30,2060100,1.374,34.532
2/11/19 07:45,2061000,1.374,34.58
2/11/19 08:00,2061900,1.374,34.532
2/11/19 08:15,2062800,1.375,34.532
2/11/19 08:30,2063700,1.375,34.532
2/11/19 08:45,2064600,1.375,34.532
2/11/19 09:00,2065500,1.375,34.532
2/11/19 09:15,2066400,1.375,34.532
2/11/19 09:30,2067300,1.375,34.532
2/11/19 09:45,2068200,1.375,34.532
2/11/19 10:00,2069100,1.374,34.532
2/11/19 10:15,2070000,1.375,34.532
2/11/19 10:30,2070900,1.375,34.532
2/11/19 10:45,2071800,1.375,34.532
2/11/19 11:00,2072700,1.374,34.532
2/11/19 11:15,2073600,1.374,34.532
2/11/19 11:30,2074500,1.374,34.532
2/11/19 11:45,2075400,1.374,34.532
2/11/19 12:00,2076300,1.373,34.532
2/11/19 12:15,2077200,1.373,34.58
2/11/19 12:30,2078100,1.373,34.532
2/11/19 12:45,2079000,1.373,34.532
2/11/19 13:00,2079900,1.373,34.532
2/11/19 13:15,2080800,1.373,34.58
2/11/19 13:30,2081700,1.373,34.532
2/11/19 13:45,2082600,1.372,34.532
2/11/19 14:00,2083500,1.372,34.532
2/11/19 14:15,2084400,1.372,34.532
2/11/19 14:30,2085300,1.372,34.532
2/11/19 14:45,2086200,1.371,34.532
2/11/19 15:00,2087100,1.372,34.532
2/11/19 15:15,2088000,1.371,34.532
2/11/19 15:30,2088900,1.371,34.532
2/11/19 15:45,2089800,1.371,34.532
2/11/19 16:00,2090700,1.371,34.532
2/11/19 16:15,2091600,1.371,34.532
2/11/19 16:30,2092500,1.371,34.532
2/11/19 16:45,2093400,1.371,34.58
2/11/19 17:00,2094300,1.372,34.532
2/11/19 17:15,2095200,1.371,34.485
2/11/19 17:30,2096100,1.371,34.532
2/11/19 17:45,2097000,1.371,34.532
2/11/19 18:00,2097900,1.371,34.532
2/11/19 18:15,2098800,1.372,34.532
2/11/19 18:30,2099700,1.372,34.532
2/11/19 18:45,2100600,1.372,34.532
2/11/19 19:00,2101500,1.372,34.532
2/11/19 19:15,2102400,1.372,34.532
2/11/19 19:30,2103300,1.372,34.532
2/11/19 19:45,2104200,1.372,34.532
2/11/19 20:00,2105100,1.372,34.532
2/11/19 20:15,2106000,1.372,34.532
2/11/19 20:30,2106900,1.373,34.532
2/11/19 20:45,2107800,1.373,34.532
2/11/19 21:00,2108700,1.372,34.485
2/11/19 21:15,2109600,1.373,34.532
2/11/19 21:30,2110500,1.373,34.532
2/11/19 21:45,2111400,1.373,34.532
2/11/19 22:00,2112300,1.373,34.532
2/11/19 22:15,2113200,1.372,34.532
2/11/19 22:30,2114100,1.373,34.532
2/11/19 22:45,2115000,1.372,34.58
2/11/19 23:00,2115900,1.373,34.532
2/11/19 23:15,2116800,1.373,34.532
2/11/19 23:30,2117700,1.373,34.532
2/11/19 23:45,2118600,1.373,34.532
2/12/19 00:00,2119500,1.372,34.532
2/12/19 00:15,2120400,1.372,34.532
2/12/19 00:30,2121300,1.372,34.532
2/12/19 00:45,2122200,1.372,34.532
2/12/19 01:00,2123100,1.372,34.58
2/12/19 01:15,2124000,1.372,34.532
2/12/19 01:30,2124900,1.372,34.532
2/12/19 01:45,2125800,1.372,34.532
2/12/19 02:00,2126700,1.372,34.532
2/12/19 02:15,2127600,1.372,34.532
2/12/19 02:30,2128500,1.371,34.532
2/12/19 02:45,2129400,1.371,34.532
2/12/19 03:00,2130300,1.372,34.532
2/12/19 03:15,2131200,1.372,34.532
2/12/19 03:30,2132100,1.372,34.532
2/12/19 03:45,2133000,1.371,34.532
2/12/19 04:00,2133900,1.371,34.58
2/12/19 04:15,2134800,1.372,34.532
2/12/19 04:30,2135700,1.371,34.532
2/12/19 04:45,2136600,1.371,34.532
2/12/19 05:00,2137500,1.371,34.532
2/12/19 05:15,2138400,1.371,34.532
2/12/19 05:30,2139300,1.372,34.58
2/12/19 05:45,2140200,1.372,34.532
2/12/19 06:00,2141100,1.372,34.532
2/12/19 06:15,2142000,1.372,34.532
2/12/19 06:30,2142900,1.372,34.532
2/12/19 06:45,2143800,1.372,34.532
2/12/19 07:00,2144700,1.372,34.532
2/12/19 07:15,2145600,1.373,34.532
2/12/19 07:30,2146500,1.372,34.532
2/12/19 07:45,2147400,1.372,34.532
2/12/19 08:00,2148300,1.373,34.532
2/12/19 08:15,2149200,1.373,34.532
2/12/19 08:30,2150100,1.373,34.532
2/12/19 08:45,2151000,1.373,34.532
2/12/19 09:00,2151900,1.373,34.532
2/12/19 09:15,2152800,1.373,34.532
2/12/19 09:30,2153700,1.373,34.532
2/12/19 09:45,2154600,1.373,34.532
2/12/19 10:00,2155500,1.373,34.532
2/12/19 10:15,2156400,1.373,34.532
2/12/19 10:30,2157300,1.373,34.532
2/12/19 10:45,2158200,1.373,34.532
2/12/19 11:00,2159100,1.373,34.532
2/12/19 11:15,2160000,1.373,34.532
2/12/19 11:30,2160900,1.372,34.532
2/12/19 11:45,2161800,1.372,34.532
2/12/19 12:00,2162700,1.372,34.532
2/12/19 12:15,2163600,1.372,34.532
2/12/19 12:30,2164500,1.372,34.532
2/12/19 12:45,2165400,1.372,34.532
2/12/19 13:00,2166300,1.371,34.532
2/12/19 13:15,2167200,1.372,34.532
2/12/19 13:30,2168100,1.372,34.532
2/12/19 13:45,2169000,1.371,34.532
2/12/19 14:00,2169900,1.371,34.532
2/12/19 14:15,2170800,1.371,34.532
2/12/19 14:30,2171700,1.371,34.58
2/12/19 14:45,2172600,1.371,34.532
2/12/19 15:00,2173500,1.37,34.532
2/12/19 15:15,2174400,1.37,34.532
2/12/19 15:30,2175300,1.371,34.532
2/12/19 15:45,2176200,1.371,34.532
2/12/19 16:00,2177100,1.371,34.58
2/12/19 16:15,2178000,1.37,34.532
2/12/19 16:30,2178900,1.37,34.532
2/12/19 16:45,2179800,1.37,34.532
2/12/19 17:00,2180700,1.371,34.532
2/12/19 17:15,2181600,1.371,34.532
2/12/19 17:30,2182500,1.371,34.532
2/12/19 17:45,2183400,1.371,34.532
2/12/19 18:00,2184300,1.37,34.532
2/12/19 18:15,2185200,1.371,34.58
2/12/19 18:30,2186100,1.371,34.532
2/12/19 18:45,2187000,1.371,34.532
2/12/19 19:00,2187900,1.371,34.532
2/12/19 19:15,2188800,1.371,34.532
2/12/19 19:30,2189700,1.371,34.532
2/12/19 19:45,2190600,1.371,34.58
2/12/19 20:00,2191500,1.371,34.532
2/12/19 20:15,2192400,1.371,34.532
2/12/19 20:30,2193300,1.372,34.532
2/12/19 20:45,2194200,1.372,34.532
2/12/19 21:00,2195100,1.372,34.532
2/12/19 21:15,2196000,1.372,34.532
2/12/19 21:30,2196900,1.372,34.58
2/12/19 21:45,2197800,1.372,34.532
2/12/19 22:00,2198700,1.372,34.532
2/12/19 22:15,2199600,1.372,34.532
2/12/19 22:30,2200500,1.372,34.532
2/12/19 22:45,2201400,1.372,34.532
2/12/19 23:00,2202300,1.373,34.58
2/12/19 23:15,2203200,1.372,34.532
2/12/19 23:30,2204100,1.372,34.532
2/12/19 23:45,2205000,1.372,34.532
2/13/19 00:00,2205900,1.373,34.532
2/13/19 00:15,2206800,1.373,34.532
2/13/19 00:30,2207700,1.373,34.532
2/13/19 00:45,2208600,1.373,34.532
2/13/19 01:00,2209500,1.373,34.532
2/13/19 01:15,2210400,1.373,34.532
2/13/19 01:30,2211300,1.372,34.532
2/13/19 01:45,2212200,1.372,34.532
2/13/19 02:00,2213100,1.372,34.532
2/13/19 02:15,2214000,1.372,34.58
2/13/19 02:30,2214900,1.372,34.532
2/13/19 02:45,2215800,1.372,34.532
2/13/19 03:00,2216700,1.372,34.532
2/13/19 03:15,2217600,1.372,34.58
2/13/19 03:30,2218500,1.372,34.532
2/13/19 03:45,2219400,1.372,34.58
2/13/19 04:00,2220300,1.372,34.58
2/13/19 04:15,2221200,1.372,34.532
2/13/19 04:30,2222100,1.372,34.532
2/13/19 04:45,2223000,1.372,34.532
2/13/19 05:00,2223900,1.372,34.532
2/13/19 05:15,2224800,1.372,34.58
2/13/19 05:30,2225700,1.372,34.532
2/13/19 05:45,2226600,1.372,34.532
2/13/19 06:00,2227500,1.372,34.532
2/13/19 06:15,2228400,1.372,34.532
2/13/19 06:30,2229300,1.373,34.532
2/13/19 06:45,2230200,1.373,34.532
2/13/19 07:00,2231100,1.372,34.532
2/13/19 07:15,2232000,1.373,34.532
2/13/19 07:30,2232900,1.373,34.532
2/13/19 07:45,2233800,1.373,34.532
2/13/19 08:00,2234700,1.373,34.532
2/13/19 08:15,2235600,1.373,34.58
2/13/19 08:30,2236500,1.373,34.532
2/13/19 08:45,2237400,1.374,34.532
2/13/19 09:00,2238300,1.374,34.532
2/13/19 09:15,2239200,1.374,34.532
2/13/19 09:30,2240100,1.374,34.58
2/13/19 09:45,2241000,1.374,34.532
2/13/19 10:00,2241900,1.374,34.532
2/13/19 10:15,2242800,1.374,34.532
2/13/19 10:30,2243700,1.374,34.532
2/13/19 10:45,2244600,1.374,34.532
2/13/19 11:00,2245500,1.374,34.532
2/13/19 11:15,2246400,1.374,34.532
2/13/19 11:30,2247300,1.374,34.532
2/13/19 11:45,2248200,1.373,34.532
2/13/19 12:00,2249100,1.374,34.532
2/13/19 12:15,2250000,1.373,34.532
2/13/19 12:30,2250900,1.373,34.58
2/13/19 12:45,2251800,1.373,34.532
2/13/19 13:00,2252700,1.373,34.532
2/13/19 13:15,2253600,1.373,34.532
2/13/19 13:30,2254500,1.373,34.532
2/13/19 13:45,2255400,1.373,34.532
2/13/19 14:00,2256300,1.373,34.532
2/13/19 14:15,2257200,1.373,34.532
2/13/19 14:30,2258100,1.373,34.532
2/13/19 14:45,2259000,1.372,34.532
2/13/19 15:00,2259900,1.372,34.532
2/13/19 15:15,2260800,1.372,34.532
2/13/19 15:30,2261700,1.372,34.58
2/13/19 15:45,2262600,1.372,34.532
2/13/19 16:00,2263500,1.372,34.532
2/13/19 16:15,2264400,1.372,34.532
2/13/19 16:30,2265300,1.372,34.532
2/13/19 16:45,2266200,1.372,34.532
2/13/19 17:00,2267100,1.372,34.58
2/13/19 17:15,2268000,1.372,34.532
2/13/19 17:30,2268900,1.372,34.58
2/13/19 17:45,2269800,1.372,34.532
2/13/19 18:00,2270700,1.372,34.532
2/13/19 18:15,2271600,1.372,34.532
2/13/19 18:30,2272500,1.372,34.58
2/13/19 18:45,2273400,1.372,34.532
2/13/19 19:00,2274300,1.372,34.532
2/13/19 19:15,2275200,1.373,34.532
2/13/19 19:30,2276100,1.373,34.532
2/13/19 19:45,2277000,1.372,34.532
2/13/19 20:00,2277900,1.373,34.58
2/13/19 20:15,2278800,1.373,34.532
2/13/19 20:30,2279700,1.373,34.58
2/13/19 20:45,2280600,1.373,34.58
2/13/19 21:00,2281500,1.373,34.532
2/13/19 21:15,2282400,1.373,34.532
2/13/19 21:30,2283300,1.373,34.532
2/13/19 21:45,2284200,1.373,34.532
2/13/19 22:00,2285100,1.373,34.532
2/13/19 22:15,2286000,1.374,34.58
2/13/19 22:30,2286900,1.374,34.58
2/13/19 22:45,2287800,1.373,34.532
2/13/19 23:00,2288700,1.374,34.532
2/13/19 23:15,2289600,1.374,34.532
2/13/19 23:30,2290500,1.374,34.532
2/13/19 23:45,2291400,1.374,34.532
2/14/19 00:00,2292300,1.374,34.532
2/14/19 00:15,2293200,1.374,34.532
2/14/19 00:30,2294100,1.374,34.532
2/14/19 00:45,2295000,1.374,34.532
2/14/19 01:00,2295900,1.374,34.532
2/14/19 01:15,2296800,1.374,34.532
2/14/19 01:30,2297700,1.374,34.532
2/14/19 01:45,2298600,1.374,34.58
2/14/19 02:00,2299500,1.374,34.532
2/14/19 02:15,2300400,1.374,34.58
2/14/19 02:30,2301300,1.374,34.532
2/14/19 02:45,2302200,1.373,34.532
2/14/19 03:00,2303100,1.374,34.58
2/14/19 03:15,2304000,1.374,34.532
2/14/19 03:30,2304900,1.374,34.532
2/14/19 03:45,2305800,1.374,34.532
2/14/19 04:00,2306700,1.373,34.58
2/14/19 04:15,2307600,1.373,34.532
2/14/19 04:30,2308500,1.373,34.532
2/14/19 04:45,2309400,1.373,34.532
2/14/19 05:00,2310300,1.374,34.532
2/14/19 05:15,2311200,1.374,34.532
2/14/19 05:30,2312100,1.373,34.532
2/14/19 05:45,2313000,1.374,34.532
2/14/19 06:00,2313900,1.373,34.532
2/14/19 06:15,2314800,1.374,34.532
2/14/19 06:30,2315700,1.374,34.532
2/14/19 06:45,2316600,1.374,34.532
2/14/19 07:00,2317500,1.374,34.532
2/14/19 07:15,2318400,1.374,34.532
2/14/19 07:30,2319300,1.374,34.532
2/14/19 07:45,2320200,1.374,34.532
2/14/19 08:00,2321100,1.374,34.532
2/14/19 08:15,2322000,1.374,34.532
2/14/19 08:30,2322900,1.374,34.532
2/14/19 08:45,2323800,1.374,34.58
2/14/19 09:00,2324700,1.375,34.532
2/14/19 09:15,2325600,1.375,34.532
2/14/19 09:30,2326500,1.375,34.58
2/14/19 09:45,2327400,1.375,34.532
2/14/19 10:00,2328300,1.375,34.485
2/14/19 10:15,2329200,1.375,34.58
2/14/19 10:30,2330100,1.375,34.532
2/14/19 10:45,2331000,1.375,34.58
2/14/19 11:00,2331900,1.374,34.532
2/14/19 11:15,2332800,1.375,34.532
2/14/19 11:30,2333700,1.374,34.532
2/14/19 11:45,2334600,1.374,34.532
2/14/19 12:00,2335500,1.375,34.58
2/14/19 12:15,2336400,1.374,34.532
2/14/19 12:30,2337300,1.374,34.532
2/14/19 12:45,2338200,1.374,34.532
2/14/19 13:00,2339100,1.374,34.532
2/14/19 13:15,2340000,1.374,34.532
2/14/19 13:30,2340900,1.373,34.532
2/14/19 13:45,2341800,1.374,34.58
2/14/19 14:00,2342700,1.373,34.532
2/14/19 14:15,2343600,1.373,34.58
2/14/19 14:30,2344500,1.373,34.532
2/14/19 14:45,2345400,1.373,34.532
2/14/19 15:00,2346300,1.373,34.532
2/14/19 15:15,2347200,1.373,34.58
2/14/19 15:30,2348100,1.373,34.532
2/14/19 15:45,2349000,1.372,34.532
2/14/19 16:00,2349900,1.372,34.532
2/14/19 16:15,2350800,1.372,34.58
2/14/19 16:30,2351700,1.372,34.532
2/14/19 16:45,2352600,1.372,34.532
2/14/19 17:00,2353500,1.372,34.532
2/14/19 17:15,2354400,1.372,34.532
2/14/19 17:30,2355300,1.372,34.532
2/14/19 17:45,2356200,1.372,34.532
2/14/19 18:00,2357100,1.372,34.532
2/14/19 18:15,2358000,1.372,34.532
2/14/19 18:30,2358900,1.372,34.532
2/14/19 18:45,2359800,1.372,34.58
2/14/19 19:00,2360700,1.372,34.532
2/14/19 19:15,2361600,1.372,34.532
2/14/19 19:30,2362500,1.372,34.532
2/14/19 19:45,2363400,1.372,34.532
2/14/19 20:00,2364300,1.372,34.532
2/14/19 20:15,2365200,1.372,34.58
2/14/19 20:30,2366100,1.373,34.58
2/14/19 20:45,2367000,1.372,34.532
2/14/19 21:00,2367900,1.373,34.532
2/14/19 21:15,2368800,1.373,34.532
2/14/19 21:30,2369700,1.373,34.532
2/14/19 21:45,2370600,1.373,34.532
2/14/19 22:00,2371500,1.373,34.532
2/14/19 22:15,2372400,1.373,34.532
2/14/19 22:30,2373300,1.373,34.532
2/14/19 22:45,2374200,1.374,34.58
2/14/19 23:00,2375100,1.374,34.532
2/14/19 23:15,2376000,1.374,34.58
2/14/19 23:30,2376900,1.374,34.532
2/14/19 23:45,2377800,1.374,34.532
2/15/19 00:00,2378700,1.374,34.532
2/15/19 00:15,2379600,1.374,34.58
2/15/19 00:30,2380500,1.374,34.532
2/15/19 00:45,2381400,1.374,34.532
2/15/19 01:00,2382300,1.374,34.532
2/15/19 01:15,2383200,1.374,34.58
2/15/19 01:30,2384100,1.375,34.58
2/15/19 01:45,2385000,1.374,34.532
2/15/19 02:00,2385900,1.374,34.532
2/15/19 02:15,2386800,1.374,34.532
2/15/19 02:30,2387700,1.374,34.532
2/15/19 02:45,2388600,1.374,34.58
2/15/19 03:00,2389500,1.374,34.532
2/15/19 03:15,2390400,1.374,34.58
2/15/19 03:30,2391300,1.374,34.532
2/15/19 03:45,2392200,1.374,34.532
2/15/19 04:00,2393100,1.374,34.58
2/15/19 04:15,2394000,1.373,34.532
2/15/19 04:30,2394900,1.374,34.532
2/15/19 04:45,2395800,1.374,34.532
2/15/19 05:00,2396700,1.373,34.532
2/15/19 05:15,2397600,1.373,34.532
2/15/19 05:30,2398500,1.374,34.58
2/15/19 05:45,2399400,1.373,34.58
2/15/19 06:00,2400300,1.373,34.532
2/15/19 06:15,2401200,1.374,34.532
2/15/19 06:30,2402100,1.373,34.532
2/15/19 06:45,2403000,1.374,34.532
2/15/19 07:00,2403900,1.374,34.58
2/15/19 07:15,2404800,1.374,34.532
2/15/19 07:30,2405700,1.374,34.532
2/15/19 07:45,2406600,1.374,34.532
2/15/19 08:00,2407500,1.374,34.532
2/15/19 08:15,2408400,1.374,34.532
2/15/19 08:30,2409300,1.374,34.532
2/15/19 08:45,2410200,1.374,34.532
2/15/19 09:00,2411100,1.375,34.58
2/15/19 09:15,2412000,1.375,34.58
2/15/19 09:30,2412900,1.375,34.58
2/15/19 09:45,2413800,1.375,34.532
2/15/19 10:00,2414700,1.375,34.532
2/15/19 10:15,2415600,1.375,34.532
2/15/19 10:30,2416500,1.375,34.532
2/15/19 10:45,2417400,1.375,34.532
2/15/19 11:00,2418300,1.375,34.58
2/15/19 11:15,2419200,1.375,34.532
2/15/19 11:30,2420100,1.375,34.485
2/15/19 11:45,2421000,1.375,34.532
2/15/19 12:00,2421900,1.375,34.532
2/15/19 12:15,2422800,1.375,34.532
2/15/19 12:30,2423700,1.374,34.532
2/15/19 12:45,2424600,1.375,34.532
2/15/19 13:00,2425500,1.375,34.58
2/15/19 13:15,2426400,1.374,34.485
2/15/19 13:30,2427300,1.374,34.532
2/15/19 13:45,2428200,1.374,34.532
2/15/19 14:00,2429100,1.373,34.532
2/15/19 14:15,2430000,1.373,34.532
2/15/19 14:30,2430900,1.374,34.532
2/15/19 14:45,2431800,1.374,34.532
2/15/19 15:00,2432700,1.373,34.532
2/15/19 15:15,2433600,1.373,34.532
2/15/19 15:30,2434500,1.373,34.532
2/15/19 15:45,2435400,1.373,34.532
2/15/19 16:00,2436300,1.373,34.532
2/15/19 16:15,2437200,1.373,34.532
2/15/19 16:30,2438100,1.372,34.532
2/15/19 16:45,2439000,1.372,34.532
2/15/19 17:00,2439900,1.373,34.58
2/15/19 17:15,2440800,1.372,34.532
2/15/19 17:30,2441700,1.373,34.532
2/15/19 17:45,2442600,1.373,34.532
2/15/19 18:00,2443500,1.372,34.58
2/15/19 18:15,2444400,1.373,34.532
2/15/19 18:30,2445300,1.372,34.532
2/15/19 18:45,2446200,1.373,34.532
2/15/19 19:00,2447100,1.372,34.532
2/15/19 19:15,2448000,1.373,34.532
2/15/19 19:30,2448900,1.373,34.532
2/15/19 19:45,2449800,1.372,34.532
2/15/19 20:00,2450700,1.373,34.532
2/15/19 20:15,2451600,1.373,34.532
2/15/19 20:30,2452500,1.373,34.532
2/15/19 20:45,2453400,1.373,34.532
2/15/19 21:00,2454300,1.373,34.532
2/15/19 21:15,2455200,1.374,34.532
2/15/19 21:30,2456100,1.373,34.58
2/15/19 21:45,2457000,1.373,34.532
2/15/19 22:00,2457900,1.373,34.485
2/15/19 22:15,2458800,1.373,34.532
2/15/19 22:30,2459700,1.373,34.58
2/15/19 22:45,2460600,1.373,34.532
2/15/19 23:00,2461500,1.373,34.58
2/15/19 23:15,2462400,1.373,34.58
2/15/19 23:30,2463300,1.374,34.532
2/15/19 23:45,2464200,1.374,34.58
2/16/19 00:00,2465100,1.374,34.532
2/16/19 00:15,2466000,1.374,34.532
2/16/19 00:30,2466900,1.374,34.58
2/16/19 00:45,2467800,1.374,34.532
2/16/19 01:00,2468700,1.374,34.58
2/16/19 01:15,2469600,1.374,34.532
2/16/19 01:30,2470500,1.374,34.532
2/16/19 01:45,2471400,1.373,34.58
2/16/19 02:00,2472300,1.374,34.532
2/16/19 02:15,2473200,1.374,34.532
2/16/19 02:30,2474100,1.374,34.532
2/16/19 02:45,2475000,1.374,34.532
2/16/19 03:00,2475900,1.374,34.532
2/16/19 03:15,2476800,1.374,34.532
2/16/19 03:30,2477700,1.374,34.58
2/16/19 03:45,2478600,1.374,34.532
2/16/19 04:00,2479500,1.373,34.532
2/16/19 04:15,2480400,1.373,34.532
2/16/19 04:30,2481300,1.373,34.58
2/16/19 04:45,2482200,1.374,34.485
2/16/19 05:00,2483100,1.373,34.532
2/16/19 05:15,2484000,1.373,34.58
2/16/19 05:30,2484900,1.373,34.58
2/16/19 05:45,2485800,1.374,34.532
2/16/19 06:00,2486700,1.374,34.485
2/16/19 06:15,2487600,1.373,34.532
2/16/19 06:30,2488500,1.373,34.532
2/16/19 06:45,2489400,1.374,34.532
2/16/19 07:00,2490300,1.374,34.532
2/16/19 07:15,2491200,1.374,34.532
2/16/19 07:30,2492100,1.373,34.532
2/16/19 07:45,2493000,1.373,34.532
2/16/19 08:00,2493900,1.374,34.485
2/16/19 08:15,2494800,1.374,34.532
2/16/19 08:30,2495700,1.373,34.532
2/16/19 08:45,2496600,1.374,34.532
2/16/19 09:00,2497500,1.374,34.58
2/16/19 09:15,2498400,1.374,34.532
2/16/19 09:30,2499300,1.374,34.532
2/16/19 09:45,2500200,1.374,34.532
2/16/19 10:00,2501100,1.374,34.532
2/16/19 10:15,2502000,1.374,34.532
2/16/19 10:30,2502900,1.374,34.532
2/16/19 10:45,2503800,1.374,34.532
2/16/19 11:00,2504700,1.374,34.58
2/16/19 11:15,2505600,1.374,34.532
2/16/19 11:30,2506500,1.374,34.532
2/16/19 11:45,2507400,1.373,34.532
2/16/19 12:00,2508300,1.374,34.532
2/16/19 12:15,2509200,1.374,34.58
2/16/19 12:30,2510100,1.374,34.532
2/16/19 12:45,2511000,1.374,34.532
2/16/19 13:00,2511900,1.374,34.532
2/16/19 13:15,2512800,1.374,34.532
2/16/19 13:30,2513700,1.373,34.532
2/16/19 13:45,2514600,1.373,34.532
2/16/19 14:00,2515500,1.373,34.532
2/16/19 14:15,2516400,1.373,34.532
2/16/19 14:30,2517300,1.373,34.532
2/16/19 14:45,2518200,1.373,34.532
2/16/19 15:00,2519100,1.373,34.532
2/16/19 15:15,2520000,1.373,34.58
2/16/19 15:30,2520900,1.373,34.532
2/16/19 15:45,2521800,1.372,34.532
2/16/19 16:00,2522700,1.372,34.532
2/16/19 16:15,2523600,1.372,34.58
2/16/19 16:30,2524500,1.372,34.532
2/16/19 16:45,2525400,1.372,34.485
2/16/19 17:00,2526300,1.372,34.532
2/16/19 17:15,2527200,1.372,34.532
2/16/19 17:30,2528100,1.372,34.532
2/16/19 17:45,2529000,1.372,34.485
2/16/19 18:00,2529900,1.372,34.532
2/16/19 18:15,2530800,1.372,34.532
2/16/19 18:30,2531700,1.371,34.532
2/16/19 18:45,2532600,1.371,34.485
2/16/19 19:00,2533500,1.372,34.532
2/16/19 19:15,2534400,1.372,34.532
2/16/19 19:30,2535300,1.371,34.532
2/16/19 19:45,2536200,1.372,34.532
2/16/19 20:00,2537100,1.371,34.58
2/16/19 20:15,2538000,1.371,34.58
2/16/19 20:30,2538900,1.372,34.58
2/16/19 20:45,2539800,1.372,34.485
2/16/19 21:00,2540700,1.372,34.58
2/16/19 21:15,2541600,1.372,34.485
2/16/19 21:30,2542500,1.372,34.532
2/16/19 21:45,2543400,1.371,34.485
