time,frequency,power
2019-05-01 17:42:30+00:00,25.610426840447342,6.360694223603962
2019-05-01 17:57:30+00:00,25.613760229337156,7.857785118479313
2019-05-01 18:27:30+00:00,25.613760229337156,7.036585220717701
2019-05-01 18:52:30+00:00,25.610426840447342,8.02396719677789
2019-05-01 19:02:30+00:00,25.610426840447342,7.147872803695681
2019-05-01 19:22:30+00:00,25.640427340455677,-5.341311232349775
2019-05-01 19:52:30+00:00,25.610426840447342,7.60918305303031
2019-05-01 20:27:30+00:00,25.59375989599827,8.148411448837455
2019-05-01 21:12:30+00:00,25.590426507108457,6.980087282273277
2019-05-01 21:22:30+00:00,25.587093118218643,7.518594597443741
2019-05-01 21:37:30+00:00,25.587093118218643,7.334947715422118
2019-05-01 22:42:30+00:00,25.59375989599827,6.343292585896161
2019-05-01 23:02:30+00:00,25.580426340439008,7.778339047686444
2019-05-01 23:32:30+00:00,25.580426340439008,6.596418530780998
2019-05-01 23:47:30+00:00,25.57375956265938,6.525348328713574
2019-05-01 23:52:30+00:00,25.57375956265938,8.36324744647793
2019-05-02 00:07:30+00:00,25.570426173769565,6.004284350753795
2019-05-02 00:12:30+00:00,25.57375956265938,4.735847235621095
2019-05-02 00:42:30+00:00,25.577092951549194,4.743982081686578
2019-05-02 00:47:30+00:00,25.577092951549194,7.370604181342856
2019-05-02 00:52:30+00:00,25.577092951549194,7.486570324408323
2019-05-02 00:57:30+00:00,25.57375956265938,7.7894625435220926
2019-05-02 01:02:30+00:00,25.570426173769565,7.744614413073844
2019-05-02 01:12:30+00:00,25.583759729328822,7.917617829589293
2019-05-02 01:17:30+00:00,25.58709311821864,4.642476728868819
2019-05-02 01:22:30+00:00,25.580426340439008,7.774689000055147
2019-05-02 01:27:30+00:00,25.567092784879748,7.032671733824112
2019-05-02 02:02:30+00:00,25.54042567376123,6.639619217007819
2019-05-02 02:17:30+00:00,25.550425840430673,5.1826100217525
2019-05-02 02:22:30+00:00,25.54709245154086,3.9358094509095194
2019-05-02 02:27:30+00:00,25.55375922932049,3.2363778782804666
2019-05-02 02:32:30+00:00,25.54709245154086,3.769709417714854
2019-05-02 03:07:30+00:00,25.570426173769565,1.6626186481939524
2019-05-02 03:12:30+00:00,25.570426173769565,4.61794800414392
2019-05-02 03:17:30+00:00,25.567092784879748,0.6061492477756852
2019-05-02 03:22:30+00:00,25.580426340439008,2.7512954594983903
2019-05-02 03:27:30+00:00,25.590426507108457,5.7148473097423755
2019-05-02 03:37:30+00:00,25.607093451557528,5.845363493685382
2019-05-02 03:47:30+00:00,25.613760229337156,6.007100905565604
2019-05-02 04:37:30+00:00,25.613760229337156,4.576529884359656
2019-05-02 04:57:30+00:00,25.620427007116785,1.6624349850322457
2019-05-02 05:32:30+00:00,25.61709361822697,3.1044015727524528
2019-05-02 05:37:30+00:00,25.61709361822697,3.428076992626167
2019-05-02 05:57:30+00:00,25.610426840447342,5.031413667212652
2019-05-02 06:02:30+00:00,25.613760229337156,3.2443822615696196
2019-05-02 06:47:30+00:00,25.64376072934549,4.18179469453026
2019-05-02 06:52:30+00:00,25.647094118235305,5.5464993383039305
2019-05-02 07:02:30+00:00,25.660427673794562,3.062349098578498
2019-05-02 07:07:30+00:00,25.680428007133454,1.9595934067608205
2019-05-02 07:12:30+00:00,25.683761396023268,4.255880203655902
2019-05-02 07:17:30+00:00,25.683761396023268,7.816565362202582
2019-05-02 07:27:30+00:00,25.683761396023268,7.239004590394373
2019-05-02 08:07:30+00:00,25.653760896014933,8.62563475519927
2019-05-02 08:12:30+00:00,25.667094451574194,3.640409733894944
2019-05-02 08:17:30+00:00,25.670427840464004,7.898952136565537
2019-05-02 08:22:30+00:00,25.67376122935382,6.231981656946523
2019-05-02 08:27:30+00:00,25.670427840464008,4.392383742218137
2019-05-02 08:42:30+00:00,25.660427673794562,6.554190413764743
2019-05-02 09:17:30+00:00,25.670427840464008,2.231771859553504
2019-05-02 09:22:30+00:00,25.67709461824364,3.1105562551450654
2019-05-02 09:32:30+00:00,25.66709445157419,6.389969873156004
2019-05-02 09:37:30+00:00,25.670427840464008,3.4688647872766207
2019-05-02 09:42:30+00:00,25.66376106268438,2.0093248673491684
2019-05-02 09:47:30+00:00,25.66709445157419,4.155592761146909
2019-05-02 09:57:30+00:00,25.670427840464004,5.754987955755506
2019-05-02 10:02:30+00:00,25.673761229353822,1.9571426242190335
2019-05-02 10:32:30+00:00,25.67709461824364,6.2674205328752715
2019-05-02 10:37:30+00:00,25.67376122935382,6.576786820014294
2019-05-02 10:42:30+00:00,25.67709461824364,5.422161854670055
2019-05-02 10:57:30+00:00,25.687094784913082,5.612046760624835
2019-05-02 11:02:30+00:00,25.687094784913082,4.027530654775652
2019-05-02 11:07:30+00:00,25.687094784913082,6.434506771428442
2019-05-02 11:12:30+00:00,25.67709461824364,1.7758010572312968
2019-05-02 11:22:30+00:00,25.67709461824364,6.306810700901892
2019-05-02 11:57:30+00:00,25.687094784913082,5.296035051911458
2019-05-02 12:02:30+00:00,25.687094784913082,5.435640981478705
2019-05-02 12:22:30+00:00,25.66709445157419,5.818944336232609
2019-05-02 12:27:30+00:00,25.660427673794562,6.253201201882594
2019-05-02 12:32:30+00:00,25.660427673794562,6.721968428772047
2019-05-02 12:57:30+00:00,25.647094118235305,6.988615961740186
2019-05-02 13:02:30+00:00,25.633760562676045,5.72402938594933
2019-05-02 13:07:30+00:00,25.633760562676045,3.9937611398469275
2019-05-02 13:12:30+00:00,25.623760396006602,5.0772663352246346
2019-05-02 13:22:30+00:00,25.61709361822697,8.1598395618644
2019-05-02 13:27:30+00:00,25.61709361822697,7.043541430184004
2019-05-02 13:32:30+00:00,25.620427007116785,7.0634071148458775
2019-05-02 13:42:30+00:00,25.620427007116785,6.627916361884424
2019-05-02 13:47:30+00:00,25.61709361822697,7.248906961856537
2019-05-02 15:52:30+00:00,25.59375989599827,6.534464693086316
2019-05-02 16:07:30+00:00,25.59375989599827,6.868507814092266
2019-05-02 17:22:30+00:00,25.613760229337156,5.43724655918177
2019-05-02 17:32:30+00:00,25.590426507108457,6.670520577436562
2019-05-02 19:22:30+00:00,25.580426340439008,5.0993231167377004
2019-05-02 19:52:30+00:00,25.587093118218643,5.851422260435679
2019-05-02 20:22:30+00:00,25.567092784879748,6.5662789992886905
2019-05-02 20:27:30+00:00,25.570426173769565,7.785769945144431
2019-05-02 20:32:30+00:00,25.570426173769565,5.291964013333478
2019-05-02 20:37:30+00:00,25.570426173769565,7.248789878512184
2019-05-02 20:42:30+00:00,25.567092784879748,6.6157292618596095
2019-05-02 20:52:30+00:00,25.570426173769565,5.571713529260747
2019-05-02 21:02:30+00:00,25.56042600710012,3.684065904811222
2019-05-02 21:07:30+00:00,25.55375922932049,3.8690104916542003
2019-05-02 21:12:30+00:00,25.55375922932049,5.517172320607567
2019-05-02 21:17:30+00:00,25.55375922932049,4.863346926034879
2019-05-02 21:47:30+00:00,25.567092784879748,3.4157355181283378
2019-05-02 21:52:30+00:00,25.557092618210305,6.187504913748505
2019-05-02 21:57:30+00:00,25.55375922932049,6.05734771610756
2019-05-02 22:02:30+00:00,25.54709245154086,5.667539040923738
2019-05-02 22:07:30+00:00,25.54709245154086,7.241979661612549
2019-05-02 22:12:30+00:00,25.54709245154086,6.199810587725707
2019-05-02 22:17:30+00:00,25.54709245154086,3.161122697775196
2019-05-02 22:22:30+00:00,25.557092618210305,3.1768559942794687
2019-05-02 22:57:30+00:00,25.543759062651045,5.35301067327783
2019-05-02 23:02:30+00:00,25.543759062651045,5.503749872925053
2019-05-02 23:07:30+00:00,25.550425840430673,5.025669921533141
2019-05-02 23:12:30+00:00,25.550425840430673,4.826077179275501
2019-05-02 23:22:30+00:00,25.550425840430673,5.264011990256816
2019-05-02 23:27:30+00:00,25.54709245154086,6.290052074596528
2019-05-02 23:32:30+00:00,25.54709245154086,4.1891287660540675
2019-05-02 23:37:30+00:00,25.54042567376123,5.569606429348739
2019-05-03 00:17:30+00:00,25.543759062651045,5.821765065849855
2019-05-03 00:22:30+00:00,25.54709245154086,0.6463948413512223
2019-05-03 00:52:30+00:00,25.47042450707512,-6.5792879443764205
2019-05-03 01:17:30+00:00,25.54042567376123,5.455508203641493
2019-05-03 01:22:30+00:00,25.550425840430673,4.377096566041712
2019-05-03 01:27:30+00:00,25.54709245154086,4.3864800717827315
2019-05-03 01:32:30+00:00,25.543759062651045,7.1113368048116286
2019-05-03 01:37:30+00:00,25.54042567376123,6.924221684159954
2019-05-03 01:42:30+00:00,25.54042567376123,6.843391332156387
2019-05-03 01:52:30+00:00,25.543759062651045,7.12277197764034
2019-05-03 02:02:30+00:00,25.543759062651045,7.519353194389692
2019-05-03 02:07:30+00:00,25.54042567376123,6.121539075799479
2019-05-03 02:12:30+00:00,25.557092618210305,3.3462064789979378
2019-05-03 02:32:30+00:00,25.56042600710012,2.9583174898385836
2019-05-03 02:37:30+00:00,25.570426173769565,3.6893801615591886
2019-05-03 02:42:30+00:00,25.570426173769565,4.895600726072807
2019-05-03 02:47:30+00:00,25.563759395989933,5.374692198727075
2019-05-03 03:12:30+00:00,25.663761062684376,-2.07616394864903
2019-05-03 04:37:30+00:00,25.61709361822697,3.604010970179363
2019-05-03 05:07:30+00:00,25.613760229337156,5.210125982364898
2019-05-03 05:22:30+00:00,25.613760229337156,4.075343771261029
2019-05-03 05:32:30+00:00,25.610426840447342,5.386900227911016
2019-05-03 05:42:30+00:00,25.623760396006602,3.01317340194404
2019-05-03 06:17:30+00:00,25.61709361822697,7.148742591695654
2019-05-03 06:37:30+00:00,25.627093784896417,6.230274007492518
2019-05-03 06:47:30+00:00,25.620427007116785,5.358756284717209
2019-05-03 06:57:30+00:00,25.63709395156586,5.927012977231485
2019-05-03 07:07:30+00:00,25.660427673794562,4.486094446712368
2019-05-03 07:32:30+00:00,25.687094784913082,5.021735236225121
2019-05-03 07:37:30+00:00,25.683761396023268,6.013562471746671
2019-05-03 07:42:30+00:00,25.67376122935382,6.912791285472543
2019-05-03 08:02:30+00:00,25.66376106268438,4.287138135905482
2019-05-03 08:07:30+00:00,25.667094451574194,3.1343391438681696
2019-05-03 08:17:30+00:00,25.670427840464008,3.207409252173281
2019-05-03 08:42:30+00:00,25.660427673794562,6.103364901465784
2019-05-03 08:47:30+00:00,25.65709428490475,3.2812693755983
2019-05-03 08:57:30+00:00,25.660427673794562,7.300845069956247
2019-05-03 09:02:30+00:00,25.667094451574194,2.7099704799784945
2019-05-03 09:07:30+00:00,25.670427840464008,3.7484287487858783
2019-05-03 09:12:30+00:00,25.670427840464008,3.9968977349019004
2019-05-03 09:17:30+00:00,25.673761229353822,3.8622004407449335
2019-05-03 09:22:30+00:00,25.67709461824364,5.96985000107309
2019-05-03 09:27:30+00:00,25.66709445157419,6.214488162860678
2019-05-03 09:32:30+00:00,25.670427840464008,3.0321058259890163
2019-05-03 09:37:30+00:00,25.67376122935382,5.799475507052644
2019-05-03 09:57:30+00:00,25.673761229353822,3.7303992432910107
2019-05-03 10:02:30+00:00,25.67709461824364,3.431031340808397
2019-05-03 10:07:30+00:00,25.683761396023268,5.387153019764334
2019-05-03 10:17:30+00:00,25.680428007133454,2.6216569870823148
2019-05-03 10:22:30+00:00,25.67376122935382,5.8823034344586995
2019-05-03 10:27:30+00:00,25.670427840464008,2.827044456782429
2019-05-03 10:32:30+00:00,25.670427840464004,6.652106053549983
2019-05-03 10:37:30+00:00,25.670427840464004,6.135760636111704
2019-05-03 10:42:30+00:00,25.66709445157419,5.933430806730212
2019-05-03 10:52:30+00:00,25.67709461824364,5.758431060083556
2019-05-03 11:12:30+00:00,25.663761062684376,5.970655290259461
2019-05-03 11:22:30+00:00,25.660427673794562,6.389411019442542
2019-05-03 11:32:30+00:00,25.663761062684376,6.365988274250948
2019-05-03 11:37:30+00:00,25.660427673794562,5.537466811447839
2019-05-03 11:42:30+00:00,25.66709445157419,6.3061238784384726
2019-05-03 11:47:30+00:00,25.66709445157419,6.608593226299699
2019-05-03 11:52:30+00:00,25.66709445157419,7.087202073914288
2019-05-03 11:57:30+00:00,25.667094451574194,2.5453767026784377
2019-05-03 12:02:30+00:00,25.667094451574194,1.7301006929878344
2019-05-03 12:27:30+00:00,25.640427340455677,6.327340216675451
2019-05-03 12:32:30+00:00,25.63709395156586,7.513968447670041
2019-05-03 12:37:30+00:00,25.640427340455677,8.839031273776706
2019-05-03 12:47:30+00:00,25.63709395156586,6.176085393485653
2019-05-03 12:52:30+00:00,25.640427340455677,7.586562029369579
2019-05-03 12:57:30+00:00,25.63042717378623,4.272663534456514
2019-05-03 13:07:30+00:00,25.613760229337156,7.918263868706216
2019-05-03 13:12:30+00:00,25.610426840447342,5.914674347721449
2019-05-03 13:57:30+00:00,25.58709311821864,4.321538543218568
2019-05-03 14:02:30+00:00,25.583759729328822,4.132086622823687
2019-05-03 14:17:30+00:00,25.590426507108454,3.021724715578477
2019-05-03 14:32:30+00:00,25.59375989599827,4.372999326782836
2019-05-03 14:52:30+00:00,25.590426507108454,3.43147563036712
2019-05-03 15:02:30+00:00,25.587093118218643,4.267681927841466
2019-05-03 15:07:30+00:00,25.587093118218643,6.415267450003923
2019-05-03 15:12:30+00:00,25.587093118218643,5.869977159746534
2019-05-03 15:27:30+00:00,25.660427673794562,-7.957552277655036
2019-05-03 15:32:30+00:00,25.647094118235305,-6.376142465485393
2019-05-03 16:42:30+00:00,25.61709361822697,7.8337641459841025
2019-05-03 16:47:30+00:00,25.61709361822697,7.195865366889365
2019-05-03 16:52:30+00:00,25.61709361822697,5.767172443047435
2019-05-03 17:27:30+00:00,25.613760229337156,6.843390417997447
2019-05-03 17:37:30+00:00,25.607093451557528,7.177969773790349
2019-05-03 19:12:30+00:00,25.580426340439008,7.356059894759227
2019-05-03 19:17:30+00:00,25.583759729328822,5.080835322315712
2019-05-03 19:27:30+00:00,25.583759729328822,8.00947824789549
2019-05-03 20:07:30+00:00,25.587093118218643,7.565071632606024
2019-05-03 20:12:30+00:00,25.580426340439008,8.025942570180305
2019-05-03 20:17:30+00:00,25.580426340439008,4.558683768765298
2019-05-03 20:22:30+00:00,25.580426340439008,7.291854838753204
2019-05-03 20:27:30+00:00,25.57375956265938,7.260370952379446
2019-05-03 20:32:30+00:00,25.57375956265938,8.154568679062288
2019-05-03 20:37:30+00:00,25.577092951549194,7.247289382835732
2019-05-03 21:02:30+00:00,25.563759395989933,7.615474363489764
2019-05-03 21:12:30+00:00,25.56042600710012,7.5353121656785165
2019-05-03 21:17:30+00:00,25.563759395989933,3.6981235022708736
2019-05-03 21:27:30+00:00,25.567092784879748,7.782477722857018
2019-05-03 21:32:30+00:00,25.563759395989933,7.400180861431689
2019-05-03 21:42:30+00:00,25.570426173769565,5.69123342539104
2019-05-03 21:47:30+00:00,25.567092784879748,7.989395882369084
2019-05-03 21:52:30+00:00,25.55375922932049,7.474970509128127
2019-05-03 21:57:30+00:00,25.55375922932049,6.8768570164107174
2019-05-03 22:22:30+00:00,25.557092618210305,6.602900722553618
2019-05-03 22:27:30+00:00,25.55375922932049,6.705087726069031
2019-05-03 22:32:30+00:00,25.56042600710012,6.985089005078508
2019-05-03 22:37:30+00:00,25.567092784879748,2.244596357281042
2019-05-03 22:52:30+00:00,25.557092618210305,3.8816117354119104
2019-05-03 22:57:30+00:00,25.557092618210305,7.249927934162482
2019-05-03 23:02:30+00:00,25.550425840430673,4.348287020996268
2019-05-03 23:07:30+00:00,25.54042567376123,8.400601853270684
2019-05-03 23:12:30+00:00,25.527092118201967,2.617492580316474
2019-05-03 23:32:30+00:00,25.52042534042234,8.17911326917043
2019-05-03 23:37:30+00:00,25.517091951532528,2.9185187609274927
2019-05-03 23:42:30+00:00,25.517091951532525,7.016481792354056
2019-05-03 23:47:30+00:00,25.52042534042234,6.231472634872506
2019-05-03 23:52:30+00:00,25.52042534042234,7.9107078995507365
2019-05-03 23:57:30+00:00,25.51375856264271,6.6511331867743655
2019-05-04 00:07:30+00:00,25.517091951532525,5.850450853526826
2019-05-04 00:12:30+00:00,25.523758729312153,7.814148827815519
2019-05-04 00:17:30+00:00,25.51375856264271,7.335476775889455
2019-05-04 00:22:30+00:00,25.527092118201967,7.218177216264466
2019-05-04 00:47:30+00:00,25.517091951532528,3.693141776059539
2019-05-04 00:57:30+00:00,25.52042534042234,8.806252603793533
2019-05-04 01:02:30+00:00,25.51375856264271,6.88519159403594
2019-05-04 01:17:30+00:00,25.520425340422342,2.8028114847621497
2019-05-04 01:22:30+00:00,25.52042534042234,4.783290705643579
2019-05-04 01:27:30+00:00,25.510425173752896,7.152809899173154
2019-05-04 01:32:30+00:00,25.507091784863082,5.368851281076135
2019-05-04 01:37:30+00:00,25.503758395973268,2.2707081951619603
2019-05-04 02:02:30+00:00,25.52042534042234,6.9352654910907345
2019-05-04 02:07:30+00:00,25.523758729312153,5.81720677051468
2019-05-04 02:37:30+00:00,25.54042567376123,4.80365998532234
2019-05-04 02:42:30+00:00,25.54709245154086,5.061908913473264
2019-05-04 03:17:30+00:00,25.577092951549194,2.9296594863042906
2019-05-04 03:22:30+00:00,25.580426340439008,2.288944506478589
2019-05-04 03:27:30+00:00,25.583759729328822,4.325449039252464
2019-05-04 03:32:30+00:00,25.583759729328822,5.549046575530013
2019-05-04 03:37:30+00:00,25.610426840447342,5.020047853695404
2019-05-04 03:47:30+00:00,25.620427007116785,4.612355902637346
2019-05-04 03:52:30+00:00,25.620427007116785,4.014220004494397
2019-05-04 03:57:30+00:00,25.620427007116785,2.3650787920192626
2019-05-04 04:32:30+00:00,25.633760562676045,3.249789582920258
2019-05-04 04:37:30+00:00,25.63709395156586,5.492200317474462
2019-05-04 04:42:30+00:00,25.633760562676045,4.103003823982268
2019-05-04 04:47:30+00:00,25.633760562676045,4.141880744454835
2019-05-04 04:52:30+00:00,25.633760562676045,4.541650203857102
2019-05-04 04:57:30+00:00,25.63042717378623,0.9149998923736379
2019-05-04 05:02:30+00:00,25.620427007116785,3.6249858119522833
2019-05-04 05:07:30+00:00,25.63042717378623,0.41518836911386464
2019-05-04 05:12:30+00:00,25.627093784896417,1.4232502470395372
2019-05-04 05:22:30+00:00,25.64376072934549,1.2124853385693888
2019-05-04 05:42:30+00:00,25.65042750712512,4.487885416008722
2019-05-04 05:47:30+00:00,25.647094118235305,3.0750631336641496
2019-05-04 05:57:30+00:00,25.63709395156586,4.2345904865521105
2019-05-04 06:02:30+00:00,25.640427340455677,3.4326473952615735
2019-05-04 06:27:30+00:00,25.63709395156586,2.7563979263304637
2019-05-04 06:32:30+00:00,25.633760562676045,4.6290961749417745
2019-05-04 06:37:30+00:00,25.63042717378623,3.3630077346998997
2019-05-04 06:57:30+00:00,25.613760229337156,6.564927467384302
2019-05-04 07:12:30+00:00,25.610426840447342,7.295425277773178
2019-05-04 08:37:30+00:00,25.59375989599827,6.464902114737954
2019-05-04 09:27:30+00:00,25.580426340439008,7.362712545656961
2019-05-04 09:37:30+00:00,25.587093118218643,6.601343449992576
2019-05-04 09:57:30+00:00,25.613760229337156,5.600829799655595
2019-05-04 10:02:30+00:00,25.613760229337156,7.583125486972676
2019-05-04 10:07:30+00:00,25.61709361822697,6.500137843969452
2019-05-04 10:12:30+00:00,25.61709361822697,4.841936013674501
2019-05-04 10:47:30+00:00,25.610426840447342,8.01955154489894
2019-05-04 10:52:30+00:00,25.67376122935382,-2.836016227184207
2019-05-04 11:52:30+00:00,25.620427007116785,6.499816337716059
2019-05-04 11:57:30+00:00,25.620427007116785,5.8830223984237024
2019-05-04 12:12:30+00:00,25.61709361822697,5.268183973332668
2019-05-04 12:47:30+00:00,25.613760229337156,7.937125325235724
2019-05-04 13:42:30+00:00,25.607093451557528,7.611960615561709
2019-05-04 14:27:30+00:00,25.613760229337156,4.970696634291534
2019-05-04 14:32:30+00:00,25.620427007116785,6.655888976962568
2019-05-04 14:37:30+00:00,25.627093784896417,7.50136312961759
2019-05-04 14:47:30+00:00,25.623760396006602,5.385348925006766
2019-05-04 14:57:30+00:00,25.623760396006602,4.494265400233642
2019-05-04 15:02:30+00:00,25.627093784896417,5.1867156424040335
2019-05-04 15:07:30+00:00,25.627093784896417,5.389071449018045
2019-05-04 15:12:30+00:00,25.623760396006602,7.146273949332785
2019-05-04 15:37:30+00:00,25.623760396006602,4.910271484633274
2019-05-04 15:42:30+00:00,25.61709361822697,5.984018318706859
2019-05-04 15:47:30+00:00,25.620427007116785,5.975124492098839
2019-05-04 15:52:30+00:00,25.623760396006602,5.782157252889949
2019-05-04 15:57:30+00:00,25.620427007116785,4.649440699826991
2019-05-04 16:02:30+00:00,25.63042717378623,4.75414632805188
2019-05-04 16:07:30+00:00,25.63042717378623,3.1654504552592404
2019-05-04 16:12:30+00:00,25.633760562676045,5.118791600412991
2019-05-04 16:17:30+00:00,25.63709395156586,4.379694860114746
2019-05-04 16:22:30+00:00,25.63709395156586,4.368523631405526
2019-05-04 16:27:30+00:00,25.633760562676045,6.121462949347733
2019-05-04 16:47:30+00:00,25.640427340455677,4.000933049473794
2019-05-04 16:52:30+00:00,25.640427340455677,4.056880588803409
2019-05-04 16:57:30+00:00,25.640427340455677,4.3052166051327205
2019-05-04 17:02:30+00:00,25.64376072934549,4.543769157829602
2019-05-04 17:07:30+00:00,25.64376072934549,4.656681691828572
2019-05-04 17:12:30+00:00,25.65042750712512,4.9393329480519785
2019-05-04 17:17:30+00:00,25.647094118235305,5.615735844001265
2019-05-04 17:22:30+00:00,25.64376072934549,4.417492174956698
2019-05-04 17:27:30+00:00,25.633760562676045,6.545070284428527
2019-05-04 17:32:30+00:00,25.63709395156586,5.358463057743525
2019-05-04 17:37:30+00:00,25.63709395156586,5.525161981026643
2019-05-04 17:42:30+00:00,25.64376072934549,3.739003709880873
2019-05-04 18:02:30+00:00,25.66709445157419,2.32501034290408
2019-05-04 18:07:30+00:00,25.670427840464008,4.900836729665945
2019-05-04 18:12:30+00:00,25.67376122935382,6.220263221630913
2019-05-04 18:17:30+00:00,25.66376106268438,3.6304803891926705
2019-05-04 18:22:30+00:00,25.660427673794565,4.7944514837668475
2019-05-04 18:27:30+00:00,25.66376106268438,5.36018743966724
2019-05-04 18:32:30+00:00,25.66376106268438,5.395787982503292
2019-05-04 18:37:30+00:00,25.65709428490475,4.608456674539728
2019-05-04 18:42:30+00:00,25.660427673794565,4.950531520565613
2019-05-04 18:57:30+00:00,25.670427840464008,5.394754050316692
2019-05-04 19:17:30+00:00,25.66709445157419,6.468152134975507
2019-05-04 19:22:30+00:00,25.670427840464008,5.556111073600138
2019-05-04 19:27:30+00:00,25.66709445157419,4.832867398210419
2019-05-04 19:32:30+00:00,25.670427840464004,7.119365393004298
2019-05-04 19:37:30+00:00,25.66709445157419,6.776498172875254
2019-05-04 19:42:30+00:00,25.67376122935382,1.4664658979174046
2019-05-04 19:47:30+00:00,25.67709461824364,6.630300403512471
2019-05-04 19:57:30+00:00,25.667094451574194,4.731912670376612
2019-05-04 20:02:30+00:00,25.673761229353822,5.173580908817197
2019-05-04 20:07:30+00:00,25.670427840464008,5.69622608440971
2019-05-04 20:12:30+00:00,25.670427840464008,4.434620584008043
2019-05-04 20:32:30+00:00,25.687094784913082,4.6401124820047315
2019-05-04 20:37:30+00:00,25.683761396023268,4.81393008904054
2019-05-04 20:42:30+00:00,25.683761396023268,4.600923039842863
2019-05-04 20:47:30+00:00,25.67709461824364,5.162744258134275
2019-05-04 20:52:30+00:00,25.683761396023268,5.51327759003927
2019-05-04 20:57:30+00:00,25.667094451574194,4.315883291946525
2019-05-04 21:02:30+00:00,25.67709461824364,3.205277244182026
2019-05-04 21:07:30+00:00,25.687094784913082,2.909240800787173
2019-05-04 21:17:30+00:00,25.67709461824364,4.580833408015177
2019-05-04 21:47:30+00:00,25.690428173802896,3.992724480087901
2019-05-04 21:52:30+00:00,25.690428173802896,4.220928806399014
2019-05-04 21:57:30+00:00,25.687094784913082,6.0462543997559175
2019-05-04 22:02:30+00:00,25.687094784913082,2.874426309111119
